10580|7|2|1|3000|10|43|0
10586|7|2|1|3000|20|45|0
10592|0|2|1|600|20|40|30
10601|9|3|2|2000|1|35|0
10602|9|3|1|3000|1|42|0
10603|9|3|2|3300|1|44|0
10604|9|3|2|3300|1|44|0
10605|9|3|3|3500|1|45|0
10606|9|3|2|3500|1|45|0
10607|9|3|1|3600|1|46|0
10608|9|3|3|3800|1|48|0
10609|9|3|1|4000|1|50|0
10644|9|6|1|2000|1|42|0
10646|7|2|1|2000|20|41|0
10647|7|1|1|2000|10|50|0
10648|7|11|1|125|20|40|0
10713|9|4|1|2000|1|40|0
10719|7|3|1|6000|1|41|0
10728|9|2|1|1500|1|40|0
10841|0|5|1|340|20|35|25
10858|9|4|1|3000|1|31|0
10918|0|8|1|50|20|32|32
10920|0|8|1|150|20|40|40
10921|0|8|1|250|20|48|48
10922|0|8|1|800|20|56|56
10938|7|12|2|800|10|10|0
10940|7|12|1|800|20|10|0
11038|9|8|2|800|1|22|0
11039|9|8|2|800|1|22|0
11081|9|8|2|800|1|22|0
11098|9|8|2|2000|1|27|0
11099|7|7|1|1000|10|55|0
11101|9|8|2|2500|1|28|0
11109|0|5|1|25|1|5|1
11128|7|12|1|2000|1|30|0
11130|7|12|1|2000|1|30|0
11144|7|12|1|4000|1|40|0
11145|7|12|1|5000|1|40|0
11150|9|8|2|3000|1|29|0
11151|9|8|2|3000|1|29|0
11152|9|8|2|3000|1|29|0
11163|9|8|2|3000|1|34|0
11164|9|8|2|3000|1|35|0
11165|9|8|2|3000|1|35|0
11166|9|8|2|4000|1|40|0
11167|9|8|2|4000|1|38|0
11168|9|8|2|4000|1|39|0
11202|9|8|2|4400|1|42|0
11203|9|8|2|4400|1|43|0
11204|9|8|2|4400|1|44|0
11205|9|8|2|5000|1|45|0
11206|9|8|2|5000|1|45|0
11207|9|8|2|12000|1|53|0
11208|9|8|2|5400|1|46|0
11223|9|8|2|5800|1|47|0
11224|9|8|2|5800|1|47|0
11225|9|8|2|6200|1|49|0
11226|9|8|2|6200|1|50|0
11284|6|3|1|1000|1000|45|40
11285|6|2|1|1000|1000|45|40
11291|7|11|1|4500|20|30|0
11325|0|8|1|600|20|1|0
11370|7|7|1|2000|20|50|0
11371|7|7|1|2400|20|50|0
11382|3|7|2|3000|20|50|0
11415|0|5|1|4000|20|55|45
11444|0|5|1|4000|20|55|45
11584|0|5|1|25|20|5|0
11590|7|3|1|1000|5|40|0
11610|9|4|3|12000|1|53|0
11611|9|4|3|12000|1|55|0
11612|9|4|3|12000|1|57|0
11614|9|4|2|12000|1|54|0
11615|9|4|2|12000|1|56|0
11622|0|6|2|0|1|60|50
11630|6|3|3|20|1000|52|47
11642|0|6|2|0|1|60|50
11643|0|6|2|0|1|60|50
11644|0|6|2|0|1|60|50
11645|0|6|2|0|1|60|50
11646|0|6|2|0|1|60|50
11647|0|6|2|0|1|60|50
11648|0|6|2|0|1|60|50
11649|0|6|2|0|1|60|50
11813|9|8|2|12000|1|53|0
11827|9|3|2|2700|1|40|0
11828|9|3|2|2700|1|41|0
11846|0|5|1|120|20|15|0
12003|0|5|1|1000|20|55|0
12037|7|8|1|350|20|30|0
12162|9|4|1|3000|1|32|0
12163|9|4|1|4400|1|36|0
12164|9|4|1|4400|1|37|0
12184|7|8|1|350|20|30|0
12190|0|1|1|1000|20|45|35
12202|7|8|1|350|20|30|0
12203|7|8|1|350|20|30|0
12204|7|8|1|450|20|35|0
12205|7|8|1|450|20|40|0
12206|7|8|1|450|20|40|0
12207|7|8|1|600|20|45|0
12208|7|8|1|600|20|40|0
12209|0|5|1|380|20|25|15
12210|0|5|1|1200|20|35|25
12212|0|5|1|1200|20|35|25
12213|0|5|1|1200|20|35|25
12214|0|5|1|1200|20|35|25
12215|0|5|1|1200|20|40|35
12216|0|5|1|1200|20|45|40
12217|0|5|1|1200|20|40|35
12218|0|5|1|1200|20|45|40
12223|7|8|1|16|20|5|0
12224|0|5|1|40|20|7|1
12226|9|5|1|25|1|5|0
12227|9|5|1|1600|1|25|0
12228|9|5|1|5000|1|35|0
12229|9|5|1|5000|1|35|0
12231|9|5|1|3000|1|35|0
12232|9|5|1|5000|1|35|0
12233|9|5|1|3000|1|35|0
12239|9|5|1|7000|1|40|0
12240|9|5|1|7000|1|40|0
12261|9|4|2|3800|1|38|0
12359|7|7|1|2400|20|50|0
12360|7|7|2|20000|20|55|0
12361|3|7|2|28000|20|55|0
12363|3|7|2|8000|20|60|0
12364|3|7|2|40000|20|60|0
12365|7|7|1|1000|20|45|0
12404|0|8|1|300|20|45|35
12586|0|8|1|0|50|50|0
12643|0|8|1|300|20|45|35
12644|7|7|1|800|20|45|0
12645|0|6|2|2000|5|55|0
12654|6|2|3|250|1000|59|54
12655|7|7|1|2000|20|55|0
12662|7|11|2|2400|20|50|0
12682|9|4|2|12000|1|50|0
12683|9|4|2|12000|1|50|0
12684|9|4|2|12000|1|51|0
12685|9|4|2|12000|1|52|0
12687|9|4|2|12000|1|53|0
12688|9|4|2|12000|1|53|0
12689|9|4|2|14000|1|54|0
12690|9|4|2|12000|1|54|0
12691|9|4|2|16000|1|54|0
12692|9|4|2|16000|1|55|0
12693|9|4|2|20000|1|56|0
12694|9|4|2|20000|1|56|0
12695|9|4|2|20000|1|57|0
12696|9|4|3|20000|1|57|0
12697|9|4|2|22000|1|58|0
12698|9|4|3|22000|1|58|0
12699|9|4|3|20000|1|58|0
12700|9|4|2|25000|1|59|0
12701|9|4|2|25000|1|59|0
12702|9|4|2|25000|1|59|0
12703|9|4|3|40000|1|59|0
12704|9|4|2|30000|1|60|0
12705|9|4|2|30000|1|60|0
12706|9|4|2|30000|1|60|0
12707|9|4|2|30000|1|60|0
12711|9|4|3|40000|1|60|0
12713|9|4|2|40000|1|61|0
12714|9|4|2|40000|1|61|0
12715|9|4|2|40000|1|61|0
12716|9|4|3|60000|1|61|0
12717|9|4|4|60000|1|61|0
12718|9|4|2|60000|1|62|0
12719|9|4|2|60000|1|62|0
12720|9|4|4|80000|1|62|0
12725|9|4|3|60000|1|63|0
12726|9|4|3|60000|1|63|0
12727|9|4|3|60000|1|63|0
12728|9|4|4|80000|1|63|0
12799|3|7|2|28000|20|55|0
12800|3|7|2|40000|20|60|0
12803|7|10|2|2000|10|55|0
12804|7|11|1|8000|20|55|0
12808|7|10|2|4000|10|55|0
12809|7|7|2|40000|20|60|0
12810|7|6|1|2000|20|55|0
12811|7|11|2|80000|20|60|0
12819|9|4|2|16000|1|55|0
12820|0|2|1|0|10|50|45
12821|9|4|3|16000|1|55|0
12823|9|4|1|20000|1|56|0
12824|9|4|2|20000|1|56|0
12825|9|4|2|20000|1|56|0
12827|9|4|2|20000|1|57|0
12828|9|4|2|22000|1|58|0
12830|9|4|1|22000|1|58|0
12833|9|4|3|80000|1|63|0
12834|9|4|3|80000|1|63|0
12835|9|4|3|80000|1|63|0
12836|9|4|3|80000|1|63|0
12837|9|4|3|80000|1|63|0
12838|9|4|3|80000|1|63|0
12839|9|4|3|80000|1|63|0
12958|9|6|1|50000|1|55|0
13287|9|1|2|2500|1|33|0
13288|9|1|2|2500|1|33|0
13308|9|3|1|1800|1|31|0
13309|9|3|1|1000|1|24|0
13310|9|3|1|2000|1|36|0
13311|9|3|1|10000|1|40|0
13377|6|3|3|30|1000|61|56
13423|7|11|1|500|20|50|0
13442|0|1|1|2000|20|51|46
13443|0|1|1|1600|20|51|41
13444|0|1|1|6000|20|59|49
13445|0|2|1|2000|20|53|43
13446|0|1|1|4000|20|55|45
13447|0|2|1|5000|20|54|44
13452|0|2|1|5000|20|56|46
13453|0|2|1|5000|20|55|45
13454|0|2|1|3000|20|57|47
13455|0|1|1|3000|20|56|46
13456|0|1|1|3000|20|58|48
13457|0|1|1|3000|20|58|48
13458|0|1|1|3000|20|58|48
13459|0|1|1|3000|20|58|48
13460|0|1|1|3000|20|58|48
13461|0|1|1|3000|20|58|48
13462|0|1|1|3000|20|57|47
13463|7|9|1|400|20|54|0
13464|7|9|1|400|20|52|0
13465|7|9|1|600|20|56|0
13466|7|9|1|1000|20|57|0
13467|7|9|1|1000|20|58|0
13468|7|9|2|4000|20|60|0
13476|9|6|2|12000|1|51|0
13478|9|6|1|13000|1|53|0
13479|9|6|2|14000|1|54|0
13481|9|6|2|15000|1|55|0
13482|9|6|2|15000|1|55|0
13483|9|6|2|15000|1|55|0
13484|9|6|2|15000|1|55|0
13485|9|6|2|15000|1|55|0
13486|9|6|2|15000|1|55|0
13487|9|6|2|15000|1|55|0
13488|9|6|2|15000|1|55|0
13489|9|6|2|15000|1|55|0
13490|9|6|2|16000|1|56|0
13491|9|6|2|16000|1|56|0
13492|9|6|2|20000|1|57|0
13493|9|6|2|20000|1|57|0
13494|9|6|2|24000|1|58|0
13495|9|6|2|24000|1|58|0
13496|9|6|2|24000|1|58|0
13497|9|6|2|24000|1|58|0
13499|9|6|2|24000|1|58|0
13501|9|6|2|30000|1|59|0
13506|0|1|1|5000|20|60|50
13510|0|3|1|5000|20|60|50
13511|0|3|1|5000|20|60|50
13512|0|3|1|5000|20|60|50
13513|0|3|1|5000|20|60|50
13517|9|6|1|80000|1|70|0
13518|9|6|2|40000|1|60|0
13519|9|6|2|40000|1|60|0
13520|9|6|2|40000|1|60|0
13521|9|6|2|40000|1|60|0
13522|9|6|2|40000|1|60|0
13546|0|5|1|1250|20|35|25
13724|0|5|1|6000|20|55|45
13757|7|11|1|1200|20|45|0
13810|0|5|1|6000|20|55|45
13851|0|5|1|1250|20|35|25
13926|3|7|2|40000|20|40|0
13927|0|5|1|32|20|45|35
13928|0|5|1|160|20|45|35
13929|0|5|1|40|20|45|35
13930|0|5|1|100|20|45|35
13931|0|5|1|240|20|45|35
13932|0|5|1|240|20|45|35
13933|0|5|1|280|20|55|45
13934|0|5|1|72|20|55|45
13935|0|5|1|1200|20|55|45
13939|9|5|1|16000|1|45|0
13940|9|5|1|16000|1|45|0
13941|9|5|1|16000|1|45|0
13942|9|5|1|16000|1|48|0
13943|9|5|1|16000|1|48|0
13945|9|5|1|20000|1|50|0
13946|9|5|1|20000|1|50|0
13947|9|5|1|20000|1|55|0
13948|9|5|1|20000|1|55|0
13949|9|5|1|20000|1|55|0
14047|7|5|1|1600|20|50|0
14048|7|5|1|8000|20|55|0
14227|7|5|1|10000|10|50|0
14256|7|5|1|8000|20|50|0
14341|7|5|1|5000|20|50|0
14342|7|5|1|16000|20|55|0
14466|9|2|2|12000|1|51|0
14467|9|2|2|12000|1|51|0
14468|9|2|1|12000|1|52|0
14469|9|2|1|12000|1|52|0
14470|9|2|2|12000|1|52|0
14471|9|2|2|12000|1|52|0
14472|9|2|1|12000|1|53|0
14473|9|2|2|12000|1|53|0
14474|9|2|2|12000|1|53|0
14476|9|2|2|14000|1|54|0
14477|9|2|2|14000|1|54|0
14478|9|2|2|14000|1|54|0
14479|9|2|2|14000|1|54|0
14480|9|2|2|16000|1|55|0
14482|9|2|2|16000|1|55|0
14483|9|2|1|16000|1|55|0
14484|9|2|2|16000|1|55|0
14485|9|2|2|16000|1|55|0
14486|9|2|3|40000|1|55|0
14489|9|2|2|20000|1|56|0
14490|9|2|2|20000|1|56|0
14491|9|2|2|20000|1|57|0
14492|9|2|2|20000|1|57|0
14493|9|2|3|20000|1|57|0
14494|9|2|2|22000|1|58|0
14495|9|2|2|22000|1|58|0
14496|9|2|2|22000|1|58|0
14497|9|2|3|22000|1|58|0
14498|9|2|2|25000|1|59|0
14499|9|2|2|30000|1|60|0
14500|9|2|2|30000|1|60|0
14501|9|2|3|30000|1|60|0
14504|9|2|2|40000|1|61|0
14505|9|2|2|40000|1|61|0
14506|9|2|2|40000|1|61|0
14507|9|2|3|40000|1|61|0
14508|9|2|2|60000|1|62|0
14509|9|2|3|60000|1|62|0
14510|9|2|3|60000|1|62|0
14511|9|2|4|60000|1|62|0
14512|9|2|4|60000|1|62|0
14513|9|2|4|60000|1|62|0
14514|9|2|4|60000|1|62|0
14526|9|2|1|20000|1|55|0
14529|0|7|1|1700|20|52|0
14530|0|7|1|4000|20|58|0
14627|9|2|1|800|1|27|0
14630|9|2|1|1000|1|33|0
14634|9|6|2|2500|1|40|0
14635|9|1|1|3000|1|37|0
14639|9|3|1|1500|1|28|0
15407|7|6|1|2000|20|50|0
15408|7|6|1|2000|20|55|0
15412|7|6|1|2000|20|50|0
15414|7|6|1|6000|20|60|0
15416|7|6|1|4000|20|55|0
15564|0|6|1|4000|10|50|40
15724|9|1|1|12000|1|51|0
15725|9|1|1|12000|1|52|0
15726|9|1|1|12000|1|52|0
15727|9|1|2|12000|1|53|0
15728|9|1|2|12000|1|53|0
15729|9|1|1|12000|1|53|0
15730|9|1|3|12000|1|61|0
15731|9|1|2|14000|1|54|0
15732|9|1|2|14000|1|54|0
15733|9|1|3|14000|1|54|0
15734|9|1|1|14000|1|54|0
15735|9|1|1|14000|1|54|0
15737|9|1|2|16000|1|55|0
15738|9|1|2|16000|1|55|0
15739|9|1|2|16000|1|55|0
15740|9|1|1|16000|1|55|0
15741|9|1|1|16000|1|55|0
15742|9|1|1|16000|1|55|0
15743|9|1|2|20000|1|56|0
15744|9|1|2|20000|1|56|0
15745|9|1|2|20000|1|56|0
15746|9|1|2|20000|1|56|0
15747|9|1|2|20000|1|57|0
15748|9|1|2|20000|1|57|0
15749|9|1|2|20000|1|57|0
15751|9|1|1|20000|1|57|0
15752|9|1|3|20000|1|57|0
15753|9|1|3|20000|1|57|0
15754|9|1|1|20000|1|57|0
15755|9|1|2|22000|1|58|0
15757|9|1|2|22000|1|58|0
15758|9|1|1|22000|1|58|0
15759|9|1|1|22000|1|58|0
15760|9|1|3|22000|1|58|0
15761|9|1|2|25000|1|59|0
15762|9|1|1|25000|1|59|0
15763|9|1|3|25000|1|59|0
15764|9|1|3|25000|1|59|0
15765|9|1|2|30000|1|60|0
15768|9|1|2|30000|1|60|0
15770|9|1|3|30000|1|60|0
15771|9|1|3|30000|1|60|0
15772|9|1|3|30000|1|60|0
15773|9|1|2|40000|1|61|0
15774|9|1|2|40000|1|61|0
15775|9|1|2|40000|1|61|0
15776|9|1|2|40000|1|61|0
15777|9|1|2|60000|1|62|0
15779|9|1|2|60000|1|62|0
15781|9|1|3|60000|1|62|0
15846|7|3|1|30000|1|50|0
15869|0|8|2|200|20|20|0
15870|0|8|2|1200|20|30|0
15871|0|8|2|2500|20|40|0
15872|0|8|2|2500|20|55|0
15874|7|11|1|0|20|1|0
15992|7|1|1|1000|20|50|0
15993|7|2|1|6000|20|52|0
15994|7|1|1|10000|10|52|0
15997|6|3|2|4000|1000|57|52
16000|7|1|1|15000|20|39|0
16005|7|2|1|5000|20|57|0
16006|7|1|1|40000|10|58|0
16023|7|3|1|40000|10|55|0
16040|7|2|1|16000|20|60|0
16043|9|3|2|12000|1|52|0
16044|9|3|2|16000|1|53|0
16045|9|3|2|16000|1|54|0
16046|9|3|1|16000|1|55|0
16048|9|3|2|16000|1|55|0
16049|9|3|2|20000|1|57|0
16050|9|3|1|20000|1|57|0
16051|9|3|2|20000|1|57|0
16052|9|3|2|20000|1|58|0
16053|9|3|2|20000|1|58|0
16054|9|3|2|24000|1|60|0
16055|9|3|2|24000|1|60|0
16056|9|3|2|24000|1|61|0
16072|9|5|1|10000|1|30|0
16083|9|9|1|10000|1|30|0
16084|9|7|1|10000|1|30|0
16110|9|5|1|12000|1|45|0
16111|9|5|1|12000|1|45|0
16112|9|7|1|2200|1|36|0
16113|9|7|1|5000|1|42|0
16166|0|5|1|25|20|5|1
16167|0|5|1|125|20|15|5
16168|0|5|1|2000|20|45|35
16169|0|5|1|1000|20|35|25
16170|0|5|1|500|20|25|15
16204|7|12|1|12000|20|55|0
16206|7|12|1|4000|1|55|0
16207|7|12|1|5000|1|58|0
16214|9|8|2|12000|1|51|0
16215|9|8|2|12000|1|52|0
16216|9|8|2|12000|1|53|0
16217|9|8|1|12000|1|53|0
16218|9|8|2|14000|1|54|0
16219|9|8|2|14000|1|54|0
16220|9|8|2|16000|1|55|0
16221|9|8|1|16000|1|55|0
16222|9|8|2|20000|1|56|0
16223|9|8|2|20000|1|57|0
16224|9|8|1|20000|1|57|0
16242|9|8|2|22000|1|58|0
16243|9|8|1|22000|1|58|0
16244|9|8|2|24000|1|59|0
16245|9|8|2|24000|1|59|0
16246|9|8|2|24000|1|59|0
16247|9|8|2|24000|1|59|0
16248|9|8|2|24000|1|59|0
16249|9|8|2|30000|1|60|0
16250|9|8|2|30000|1|60|0
16251|9|8|2|30000|1|60|0
16252|9|8|2|30000|1|61|0
16253|9|8|2|30000|1|62|0
16254|9|8|3|30000|1|62|0
16255|9|8|2|30000|1|62|0
16766|0|5|1|2000|20|45|35
16767|9|5|1|3000|1|45|0
17010|7|11|3|8000|10|60|0
17011|7|11|3|8000|10|60|0
17017|9|2|1|180000|1|61|0
17018|9|2|1|80000|1|62|0
17022|9|1|1|150000|1|59|0
17023|9|1|1|160000|1|60|0
17025|9|1|1|160000|1|60|0
17049|9|4|3|90000|1|59|0
17051|9|4|3|70000|1|59|0
17052|9|4|3|180000|1|60|0
17053|9|4|3|200000|1|62|0
17059|9|4|3|220000|1|65|0
17060|9|4|3|220000|1|65|0
17062|9|5|1|2200|1|30|0
17119|0|5|1|125|20|15|5
17196|0|5|1|50|20|5|1
17197|0|5|1|40|20|7|1
17198|0|5|1|36|20|10|1
17200|9|5|1|25|1|5|0
17201|9|5|1|240|1|10|0
17203|7|7|4|400000|20|60|0
17204|7|11|5|800000|1|60|0
17222|0|5|1|1200|20|40|35
17303|0|8|1|10|10|5|0
17304|0|8|1|10|10|5|0
17307|0|8|1|10|10|5|0
17344|0|5|1|25|20|5|1
17348|0|1|1|1000|20|55|45
17349|0|1|1|500|20|45|35
17351|0|1|1|1000|20|55|45
17352|0|1|1|500|20|45|35
17402|0|5|1|2000|20|35|0
17403|0|5|1|150|20|15|0
17404|0|5|1|125|20|15|5
17406|0|5|1|125|20|15|5
17407|0|5|1|1000|20|35|25
17408|0|5|1|2000|20|45|35
17706|9|4|2|3800|1|38|0
17708|0|2|1|140|20|38|28
17709|9|6|1|2000|1|38|0
17716|7|3|1|30000|1|38|0
17720|9|3|2|2400|1|38|0
17722|9|1|2|2800|1|38|0
17724|9|2|1|1500|1|38|0
17725|9|8|2|3000|1|38|0
17747|0|8|1|2000|5|50|40
17771|7|7|5|400000|20|60|0
18042|6|2|2|4000|1000|57|52
18045|0|5|1|1200|20|45|40
18046|9|5|1|12000|1|45|0
18160|9|5|2|200|1|15|0
18169|0|6|2|100000|1|60|50
18170|0|6|2|100000|1|60|50
18171|0|6|2|100000|1|60|50
18172|0|6|2|100000|1|60|50
18173|0|6|2|100000|1|60|50
18182|0|6|2|400000|1|60|50
18232|7|3|1|40000|5|60|0
18239|9|1|1|3500|1|40|0
18240|7|11|2|0|20|1|0
18251|0|6|3|20000|10|60|50
18252|9|1|3|200000|1|60|0
18253|0|1|1|4000|20|60|50
18254|0|5|1|72|20|55|45
18255|0|5|1|60|20|55|45
18256|7|11|1|20000|20|55|0
18257|9|6|3|200000|1|60|0
18259|9|8|3|30000|1|60|0
18260|9|8|3|30000|1|60|0
18262|0|8|2|5000|20|60|50
18264|9|4|3|100000|1|60|0
18265|9|2|3|120000|1|64|0
18267|9|5|2|20000|1|55|0
18283|7|3|3|100000|5|60|50
18287|0|5|1|200|20|1|0
18288|0|5|1|1000|20|1|0
18290|9|3|3|120000|1|60|0
18291|9|3|3|120000|1|65|0
18292|9|3|3|120000|1|65|0
18294|0|2|1|1000|20|45|35
18300|0|5|1|4000|20|65|55
18329|0|6|2|0|1|60|50
18330|0|6|2|0|1|60|50
18331|0|6|2|0|1|60|50
18414|9|2|4|120000|1|62|0
18415|9|2|3|40000|1|62|0
18416|9|2|3|40000|1|62|0
18417|9|2|3|40000|1|62|0
18418|9|2|3|40000|1|62|0
18487|9|2|1|40000|1|61|0
18512|7|11|1|16000|5|55|0
18514|9|1|3|60000|1|62|0
18515|9|1|3|60000|1|62|0
18516|9|1|3|60000|1|62|0
18517|9|1|4|160000|1|62|0
18518|9|1|4|160000|1|62|0
18519|9|1|4|160000|1|62|0
18562|7|7|4|400000|20|60|0
18567|7|7|1|150000|20|60|0
18587|7|3|1|8000|1|53|0
18588|7|2|1|800|20|40|30
18592|9|4|4|80000|1|63|0
18594|7|2|1|12000|20|55|0
18631|7|1|1|12000|10|50|0
18632|0|5|1|1000|20|35|25
18633|0|5|1|125|20|15|5
18635|0|5|1|2000|20|45|35
18640|0|8|1|0|4|1|1
18641|7|2|1|2000|20|45|0
18645|7|3|2|12000|20|53|0
18647|9|3|1|1800|1|30|0
18648|9|3|1|1800|1|30|0
18649|9|3|1|1800|1|30|0
18650|9|3|1|5000|1|40|0
18652|9|3|1|12000|1|52|0
18653|9|3|2|16000|1|53|0
18654|9|3|2|16000|1|53|0
18655|9|3|2|16000|1|55|0
18656|9|3|1|16000|1|55|0
18657|9|3|2|20000|1|58|0
18658|9|3|2|24000|1|60|0
18660|7|3|2|30000|1|50|0
18661|9|3|2|12000|1|52|0
18662|0|8|1|20|5|1|1
18731|9|1|1|2000|1|30|0
18839|0|1|1|1000|20|45|35
18841|0|1|1|1000|20|51|41
18949|9|1|1|2000|1|31|0
19026|0|8|1|1000|10|50|0
19027|9|3|1|5000|1|50|0
19082|6|2|1|300|200|1|1
19183|0|8|1|0|200|1|0
19202|9|4|1|22000|1|58|0
19203|9|4|1|22000|1|58|0
19204|9|4|1|40000|1|64|0
19205|9|4|1|40000|1|64|0
19206|9|4|1|60000|1|66|0
19207|9|4|1|80000|1|70|0
19208|9|4|1|70000|1|66|0
19209|9|4|1|70000|1|66|0
19210|9|4|1|120000|1|70|0
19211|9|4|1|120000|1|70|0
19212|9|4|1|120000|1|70|0
19215|9|2|1|22000|1|58|0
19216|9|2|1|22000|1|58|0
19217|9|2|1|40000|1|64|0
19218|9|2|1|40000|1|64|0
19219|9|2|1|60000|1|66|0
19220|9|2|1|90000|1|70|0
19221|0|5|1|50|10|1|0
19222|0|5|1|10|10|1|0
19223|0|5|1|25|20|5|1
19224|0|5|1|1000|20|35|25
19225|0|5|1|4000|20|55|45
19299|0|5|1|500|20|25|15
19300|0|5|1|2000|20|45|35
19301|0|5|1|7000|20|60|51
19304|0|5|1|125|20|15|5
19305|0|5|1|500|20|25|15
19306|0|5|1|2000|20|45|35
19316|6|2|2|6000|1000|54|51
19317|6|3|2|6000|1000|54|51
19326|9|1|1|22000|1|58|0
19327|9|1|1|40000|1|64|0
19328|9|1|1|22000|1|58|0
19329|9|1|1|40000|1|64|0
19330|9|1|1|60000|1|66|0
19331|9|1|1|90000|1|70|0
19332|9|1|1|90000|1|70|0
19333|9|1|1|90000|1|70|0
19440|0|8|1|2000|10|58|0
19441|7|11|1|6000|5|1|0
19442|9|7|1|100000|1|58|0
19444|9|8|1|30000|1|58|0
19445|9|8|1|30000|1|58|0
19446|9|8|1|30000|1|58|0
19447|9|8|1|60000|1|64|0
19448|9|8|1|80000|1|66|0
19449|9|8|1|100000|1|70|0
19726|7|9|2|2000|20|60|0
19764|9|2|1|50000|1|65|0
19765|9|2|1|50000|1|65|0
19766|9|2|1|50000|1|65|0
19767|7|6|1|8000|20|60|0
19768|7|6|1|8000|20|60|0
19769|9|1|1|50000|1|65|0
19770|9|1|1|50000|1|65|0
19771|9|1|1|50000|1|65|0
19772|9|1|1|50000|1|65|0
19773|9|1|1|50000|1|65|0
19774|3|7|2|20000|20|50|0
19776|9|4|1|50000|1|65|0
19777|9|4|1|50000|1|65|0
19778|9|4|1|50000|1|65|0
19779|9|4|1|50000|1|65|0
19780|9|4|1|50000|1|65|0
19781|9|4|1|50000|1|65|0
19782|0|6|3|0|1|60|60
19783|0|6|3|0|1|60|60
19784|0|6|3|0|1|60|60
19785|0|6|3|0|1|60|60
19786|0|6|3|0|1|60|60
19787|0|6|3|0|1|60|60
19788|0|6|3|0|1|60|60
19789|0|6|3|0|1|60|60
19790|0|6|3|0|1|60|60
19943|7|11|1|8000|20|60|0
19971|0|6|2|8000|5|45|0
19994|0|5|1|0|20|55|0
19995|0|5|1|0|20|55|0
19996|0|5|1|0|20|55|0
20000|9|3|1|120000|1|65|0
20001|9|3|1|50000|1|65|0
20002|0|1|1|4000|20|60|55
20004|0|2|1|4000|20|58|53
20007|0|2|1|4000|20|50|40
20008|0|1|1|2400|20|57|47
20011|9|6|1|50000|1|55|0
20012|9|6|1|50000|1|55|0
20013|9|6|1|50000|1|57|0
20014|9|6|1|50000|1|58|0
20031|0|5|1|0|20|65|55
20040|9|4|1|80000|1|70|0
20074|0|5|1|1200|20|30|20
20075|9|5|1|2000|1|30|0
20076|0|6|3|0|1|60|55
20077|0|6|3|0|1|60|55
20078|0|6|3|0|1|60|55
20253|9|1|1|16000|1|55|0
20254|9|1|1|20000|1|57|0
20382|9|1|1|60000|1|68|0
20423|7|11|1|0|1|1|1
20424|7|8|1|700|20|55|0
20452|0|5|1|5000|20|55|45
20475|0|8|1|25000|1|70|0
20506|9|1|1|40000|1|62|0
20507|9|1|1|40000|1|62|0
20508|9|1|1|40000|1|62|0
20509|9|1|1|40000|1|62|0
20510|9|1|1|40000|1|62|0
20511|9|1|1|40000|1|62|0
20516|0|5|1|0|5|55|0
20520|7|11|2|8000|20|55|0
20546|9|2|3|40000|1|62|0
20547|9|2|3|40000|1|62|0
20548|9|2|3|40000|1|62|0
20553|9|4|3|60000|1|63|0
20554|9|4|3|60000|1|63|0
20555|9|4|3|60000|1|63|0
20576|9|1|1|1400|1|20|0
20726|9|8|3|100000|1|70|0
20727|9|8|3|100000|1|70|0
20728|9|8|3|100000|1|70|0
20729|9|8|3|100000|1|70|0
20730|9|8|3|100000|1|70|0
20731|9|8|3|100000|1|70|0
20732|9|8|1|100000|1|70|0
20733|9|8|1|100000|1|70|0
20734|9|8|3|100000|1|70|0
20735|9|8|3|100000|1|70|0
20736|9|8|3|100000|1|70|0
20744|0|8|1|2000|1|15|5
20745|0|8|1|4000|1|30|20
20746|0|8|1|4000|1|40|30
20747|0|8|1|4000|1|50|40
20748|0|8|1|4000|1|55|45
20749|0|8|1|4000|1|55|45
20750|0|8|1|4000|1|50|40
20752|9|8|1|3000|1|30|0
20753|9|8|1|4000|1|40|0
20754|9|8|1|10000|1|50|0
20755|9|8|1|20000|1|55|0
20756|9|8|1|40000|1|60|0
20757|9|8|1|40000|1|60|0
20758|9|8|1|500|1|15|0
20761|9|6|1|120000|1|60|0
20815|7|11|1|800|1|20|1
20816|7|4|1|80|20|20|0
20817|7|4|1|400|20|22|0
20824|7|4|1|25000|1|20|1
20834|7|3|2|2400|1|27|0
20844|0|8|1|300|20|60|60
20854|9|10|1|1800|1|30|0
20855|9|10|1|1500|1|32|0
20856|9|10|1|1500|1|35|0
20857|0|5|1|25|20|5|1
20963|7|4|1|3600|20|40|0
20970|9|10|1|1500|1|31|0
20971|9|10|1|1500|1|32|0
20973|9|10|1|2000|1|35|0
20974|9|10|2|2500|1|36|0
20975|9|10|1|2500|1|37|0
20976|9|10|2|3500|1|39|0
21023|0|5|1|5000|20|65|55
21024|7|8|1|0|20|60|0
21025|9|5|4|5000|1|60|0
21030|0|5|1|2000|20|45|35
21031|0|5|1|4000|20|55|45
21033|0|5|1|4000|20|55|45
21038|0|8|1|10|20|5|0
21072|0|5|1|160|20|20|10
21099|9|5|1|500|1|15|0
21151|0|5|1|200|10|1|0
21215|0|5|1|0|20|65|40
21217|0|5|1|500|20|40|30
21219|9|5|1|5000|1|35|0
21235|0|5|1|0|20|55|0
21254|0|5|1|0|5|55|0
21358|9|2|1|12000|1|52|0
21371|9|2|3|80000|1|60|0
21546|0|2|1|140|20|50|40
21547|9|6|2|10000|1|50|0
